 58 07 13 22 18 22  9  6 15  5 22191.0138
 58 07 14 15 18 27 18  9 12  6  5182.0135
 58 07 15  5  7  5  5  7  4  7  7181.0135
 58 07 16  7  7  4  5  7  6  5 12192.0144
 58 07 17 27 39 27 18  6  5  4  3188.0160
 58 07 18 15 18 48 22 56 48 39 27190.0181
 58 07 19 12 15 48 12 12  7 48 48205.0191
 58 07 20 27 39 22 18 18 27 12 12200.0188
 58 07 21 12 15 22  9  9111154 94209.0196
 58 07 22 32 18 12 18 48 15 12  7214.0184
 58 07 23  6  5  5  7  9  4  5  9213.0178
 58 07 24 12  7  6  7 27 39 27 18228.0170
 58 07 25  7  9 22 32 32 22 32 27240.0179
 58 07 26 27 15  9 15  6  5  7  5260.0213
 58 07 27  9 22 48 32 39  9 39 27261.0238
 58 07 28 27 12  9  4  4  4  9 12290.0250
 58 07 29  9  9  3  4  5  6 27  9285.0261
 58 07 30  6  9  9  6  9 22 15 18287.0268
 58 07 31  7  5  9 12  7 56 18  9288.0263
 58 08 01  9  6  4 27 32 12 18  9274.0262
 58 08 02  7  7  9 15 22 15  9  9254.0250
 58 08 03 22 15 12  9 12  7  3  3237.0200
 58 08 04  4  6  5  4  5  4  4  4216.0177
 58 08 05  5  4  5  6  7  4  4  4221.0198
 58 08 06  6  5  3  5  3  4  4  7239.0209
 58 08 07  4  5 15 15 27  7 15  5235.0223
 58 08 08  4  4  3  4  7  9  2  3236.0230
 58 08 09 12  9  4  3  5  6  5 12225.0253
 58 08 10  7  6 15 18 18 27 22 15222.0244
 58 08 11 15 12 18 32  9  7 15  9225.0253
 58 08 12  7 12 15 12  7  3 15 12222.0228
 58 08 13 15 12 22 18  6  9  5  5236.0220
 58 08 14  7  4  4  2  0  9  9 18235.0202
 58 08 15  9 18  6  7  7  7  7  9231.0190
 58 08 16 22 12  7  6 12 22 15  4215.0177
 58 08 17  5  6 80 32111154154111211.0163
 58 08 18 48 39 22 18 12  7  7  7218.0152
 58 08 19 15 18 12 15  6  9  9  7219.0128
 58 08 20  6  7  7  4  6  6  3  5220.0131
 58 08 21  5  4  2  9  7  7  5 12231.0145
 58 08 22 67 67 67 22 12 15 15  7239.0160
 58 08 23  4 22 18  9  9 15 15 15243.0192
 58 08 24154179 80111 94 27 18 15253.0183
 58 08 25 27 27 18 15 39  5  7  5263.0198
 58 08 26  6 18 18 27 18  7  9 12264.0180
 58 08 27 32 80111111 48 27 80 22252.0196
