14,3,2020,

1,1948,12,2021

 2001  124.3 121.8 123.3 122.9 125.8 127.7 132.8 136.1 136.1 139.0 140.4 139.1
 2002  137.5 141.2 144.9 143.1 140.5 140.1 134.3 123.9 116.5 111.5 106.2 100.1
 2003   98.9  98.0  92.6  87.8  84.4  79.8  72.4  68.6  67.8  64.9  61.8  60.7
 2004   59.6  56.0  52.8  51.3  50.0  46.9  45.1  43.2  40.9  38.5  36.7  36.7
 2005   35.9  36.2  35.2  32.7  29.8  28.0  26.0  23.6  22.5  23.1  23.0  20.6
 2006   19.9  19.0  17.5  15.0  15.1  15.4  14.2  13.6  13.2  13.1  11.0  10.5
 2007   10.3   9.8   8.9   8.1   6.7   5.2   4.6   4.3   4.4   4.5   4.7   3.8
 2008    2.9   2.2   1.5   1.3   1.5   1.6   1.3   1.0    .7    .3    .0    .2
 2009     .4    .1    .1    .5    .5   1.0   2.3   4.7   6.4   7.6   8.9   9.5
 2010   10.9  11.8  14.5  16.5  18.3  20.0  20.0  21.5  23.3  27.6  29.7  32.7
 2011   35.5  37.0  39.7  43.1  51.2  56.2  61.5  64.1  64.6  65.3  64.2  67.6
 2012   70.8  75.4  78.0  77.2  75.2  70.9  69.2  67.2  67.0  69.5  72.4  72.7
 2013   71.2  72.2  70.0  68.2  68.2  72.5  75.4  78.4  84.3  86.3  85.9  83.5
 2014   85.3  86.2  87.6  92.1  97.2  99.6  97.9  98.2  97.0  94.7  92.7  94.2
 2015   94.9  91.7  88.5  84.6  81.2  77.0  73.7  70.8  66.3  60.8  55.4  50.5
 2016   46.2  42.8  41.3  39.7  36.5  32.9  29.5  25.4  21.7  20.5  19.1  17.9
 2017   15.7  15.3  15.1  13.2  13.1  11.5  11.5  10.0   8.4   8.7   8.5   9.3
 2018    8.9   8.7   8.0   6.0   4.3   3.1   3.2   3.1   3.6   4.1   4.4   4.4
 2019    3.5   4.0   3.0   2.8   2.5   2.9   3.2   2.7   3.0   3.3   3.5   3.7
 2020    4.0   4.3   4.7   5.1   5.5   6.0   6.6   7.3   7.9   8.6   9.3  10.0
 2021   10.9  11.7  12.6  13.5  14.6  15.6  16.6  17.8  18.9  20.0  21.3  22.5
