14,3,2020,

1,1948,12,2021

 2001  142.9 140.6 142.9 143.7 147.6 148.4 151.4 153.0 151.4 154.5 154.5 154.5
 2002  155.3 160.0 162.3 157.6 154.5 150.7 144.5 136.7 132.1 129.0 123.6 119.7
 2003  116.6 114.3 108.9 105.0 101.9  97.3  91.9  87.2  84.9  81.0  78.0  75.6
 2004   74.9  71.0  67.1  65.6  64.0  60.9  59.4  57.8  55.5  53.2  50.9  50.9
 2005   50.1  50.1  49.3  47.0  43.1  41.6  39.3  36.9  35.4  35.4  34.6  32.3
 2006   31.5  30.8  29.2  26.9  26.9  26.9  26.1  25.3  24.6  25.3  23.0  22.2
 2007   21.5  20.7  19.9  18.4  16.8  15.3  14.5  13.0  12.2  11.4  11.4   9.9
 2008    9.1   8.3   7.5   6.8   6.8   7.5   6.8   6.8   6.8   6.0   6.0   6.0
 2009    6.8   6.8   6.8   7.5   7.5   8.3   9.1  11.4  13.0  13.7  15.3  16.1
 2010   17.6  19.2  20.7  23.0  24.6  26.9  27.7  29.2  30.8  34.6  36.9  39.3
 2011   41.6  43.1  45.5  49.3  56.3  61.7  66.3  68.7  69.4  70.2  69.4  71.8
 2012   75.6  79.5  81.8  81.8  80.3  76.4  74.1  72.5  72.5  74.9  76.4  77.2
 2013   76.4  77.2  75.6  74.1  74.1  77.2  80.3  83.4  88.0  90.3  91.1  89.6
 2014   90.3  91.1  92.7  96.5 100.4 102.7 102.7 102.7 101.2  99.6  98.1  98.1
 2015   98.8  96.5  94.2  91.1  88.0  85.7  82.6  80.3  76.4  71.8  66.3  61.7
 2016   57.8  54.0  52.4  50.1  47.0  43.9  40.0  36.2  31.5  30.0  26.9  25.3
 2017   23.0  20.7  19.9  18.4  17.6  15.3  14.5  13.7  11.4  11.4  10.6  10.6
 2018    9.9   9.1   9.1   7.5   6.0   5.2   4.5   3.7   3.7   3.7   4.5   4.5
 2019    3.7   3.7   2.9   2.1   2.1   1.4   1.4   1.4   3.5   3.7   4.0   4.2
 2020    4.6   5.0   5.5   6.0   6.5   7.2   7.9   8.7   9.4  10.3  11.2  12.1
 2021   13.1  14.1  15.2  16.4  17.6  18.9  20.1  21.5  22.9  24.2  25.7  27.2
