08,03,2023,

1,1948,12,2024

 2001  158.3 152.5 155.1 160.7 163.7 167.4 172.0 175.8 177.1 177.3 180.3 179.1
 2002  177.6 179.7 178.2 174.4 171.3 166.9 161.5 155.4 149.5 143.9 136.0 131.4
 2003  129.6 125.7 118.7 111.9 107.0 101.7  96.0  92.9  91.8  89.1  86.9  84.1
 2004   80.1  76.4  73.2  71.0  69.5  67.1  64.8  63.0  60.2  57.9  56.6  55.7
 2005   54.5  53.2  52.3  49.3  45.0  44.5  44.6  41.9  39.4  38.9  38.4  36.0
 2006   33.0  29.7  27.4  27.0  27.4  26.2  25.0  25.9  26.0  23.7  21.1  20.2
 2007   19.8  19.0  17.7  16.4  14.4  12.8  11.6   9.9   9.6   9.9   9.2   7.9
 2008    6.6   5.6   5.1   5.1   5.4   4.8   4.0   3.8   3.2   2.4   2.3   2.2
 2009    2.5   2.7   2.9   3.3   3.5   4.1   5.5   7.4   9.5  10.9  11.7  12.7
 2010   14.0  16.1  18.5  20.8  23.1  24.6  25.2  26.4  29.5  34.5  39.1  42.5
 2011   45.7  48.8  53.8  61.1  69.3  77.2  83.6  86.3  86.6  87.4  89.4  92.5
 2012   95.5  98.1  98.3  95.1  90.9  86.6  84.5  85.1  85.3  85.8  87.7  88.1
 2013   86.8  86.1  84.4  84.3  87.0  90.9  94.6  99.0 104.6 107.0 106.9 107.6
 2014  109.3 110.5 114.3 116.4 115.0 114.1 112.6 108.3 101.9  97.3  94.7  92.2
 2015   89.3  86.1  82.1  78.9  76.1  72.1  68.3  66.4  65.9  64.3  61.2  57.8
 2016   54.4  52.5  50.4  47.8  44.8  41.5  38.5  36.0  33.2  31.5  29.9  28.5
 2017   27.8  26.5  25.7  24.8  23.3  22.2  21.0  19.6  18.3  16.7  15.4  15.1
 2018   14.2  12.6   9.9   7.8   7.5   7.2   7.0   6.7   6.5   6.8   6.7   6.0
 2019    5.4   5.0   4.6   4.3   3.9   3.7   3.5   3.4   3.1   2.6   2.0   1.8
 2020    2.2   2.7   3.0   3.6   5.6   7.9   9.0   9.5  10.5  11.9  13.6  15.3
 2021   17.3  19.0  21.7  24.8  25.8  27.6  31.4  35.4  40.2  45.2  50.8  55.9
 2022   60.1  64.7  68.7  73.0  77.2  80.9  86.5  92.3  95.6  98.8 105.1 108.2
 2023  114.5 117.6 123.7 126.7 132.6 135.4 141.0 143.7 148.9 151.4 156.2 158.4
 2024  162.7 164.7 168.4 170.1 173.2 174.6 177.0 178.1 179.8 180.6 181.7 182.0

